drug_id,target_id,label,affinity,pKd
D0012,T0199,0,10000.0,4.999995657076895
D0012,T0200,0,200.0,6.698752911363789
D0012,T0201,0,990.0,6.004320939488378
D0012,T0202,0,8700.0,5.060475755519474
D0012,T0203,0,6200.0,5.207601305808527
D0012,T0204,0,83.0,7.080398976215889
D0012,T0205,0,170.0,6.769295686387431
D0012,T0206,0,240.0,6.619607839942972
D0012,T0207,0,850.0,6.07052998382251
D0012,T0208,0,10000.0,4.999995657076895
D0012,T0209,0,10000.0,4.999995657076895
D0012,T0210,0,640.0,6.19375217280421
D0012,T0211,0,10000.0,4.999995657076895
D0012,T0212,0,10000.0,4.999995657076895
D0012,T0213,0,10000.0,4.999995657076895
D0012,T0214,0,60.0,7.221125527997261
D0012,T0215,0,10000.0,4.999995657076895
D0012,T0216,0,10000.0,4.999995657076895
D0012,T0217,0,10000.0,4.999995657076895
D0012,T0218,0,370.0,6.431680914904888
D0012,T0219,0,10000.0,4.999995657076895
D0012,T0220,0,10000.0,4.999995657076895
D0012,T0221,0,10000.0,4.999995657076895
D0012,T0222,0,10000.0,4.999995657076895
D0012,T0223,0,10000.0,4.999995657076895
D0012,T0224,0,10000.0,4.999995657076895
D0012,T0225,0,10000.0,4.999995657076895
D0012,T0226,0,5000.0,5.301021309861201
D0012,T0227,0,7500.0,5.1249329460538116
D0012,T0228,0,1300.0,5.886023241710154
D0012,T0229,0,830.0,6.080869586139386
D0012,T0230,0,10000.0,4.999995657076895
D0012,T0231,0,10000.0,4.999995657076895
D0012,T0232,0,10000.0,4.999995657076895
D0012,T0233,0,10000.0,4.999995657076895
D0012,T0234,0,10000.0,4.999995657076895
D0012,T0235,0,10000.0,4.999995657076895
D0012,T0236,0,10000.0,4.999995657076895
D0012,T0237,0,10000.0,4.999995657076895
D0012,T0238,0,10000.0,4.999995657076895
D0012,T0239,0,10000.0,4.999995657076895
D0012,T0240,0,10000.0,4.999995657076895
D0012,T0241,0,1900.0,5.721223542044355
D0012,T0242,0,10000.0,4.999995657076895
D0012,T0243,0,10000.0,4.999995657076895
D0012,T0244,0,10000.0,4.999995657076895
D0012,T0245,0,6200.0,5.207601305808527
D0012,T0246,0,10000.0,4.999995657076895
D0012,T0247,0,1400.0,5.8538409443951815
D0012,T0248,0,10000.0,4.999995657076895
D0012,T0249,0,10000.0,4.999995657076895
D0012,T0250,0,10000.0,4.999995657076895
D0012,T0251,0,10000.0,4.999995657076895
D0012,T0252,0,10000.0,4.999995657076895
D0012,T0253,0,10000.0,4.999995657076895
D0012,T0254,0,10000.0,4.999995657076895
D0012,T0255,0,9500.0,5.022271823214351
D0012,T0256,0,10000.0,4.999995657076895
D0012,T0257,0,10000.0,4.999995657076895
D0012,T0258,0,10000.0,4.999995657076895
D0012,T0259,0,10000.0,4.999995657076895
D0012,T0260,0,10000.0,4.999995657076895
D0012,T0261,0,10000.0,4.999995657076895
D0012,T0262,0,10000.0,4.999995657076895
D0012,T0263,0,10000.0,4.999995657076895
D0012,T0264,0,10000.0,4.999995657076895
D0012,T0265,0,10000.0,4.999995657076895
D0012,T0266,0,10000.0,4.999995657076895
D0012,T0267,0,10000.0,4.999995657076895
D0012,T0268,0,10000.0,4.999995657076895
D0012,T0269,0,10000.0,4.999995657076895
D0012,T0270,0,10000.0,4.999995657076895
D0012,T0271,0,10000.0,4.999995657076895
D0012,T0272,0,10000.0,4.999995657076895
D0012,T0273,0,10000.0,4.999995657076895
D0012,T0274,0,10000.0,4.999995657076895
D0012,T0275,0,10000.0,4.999995657076895
D0012,T0276,0,10000.0,4.999995657076895
D0012,T0277,0,3200.0,5.494836450189588
D0012,T0278,0,10000.0,4.999995657076895
D0012,T0279,0,10000.0,4.999995657076895
D0012,T0280,0,10000.0,4.999995657076895
D0012,T0281,0,10000.0,4.999995657076895
D0012,T0282,0,10000.0,4.999995657076895
D0012,T0283,0,10000.0,4.999995657076895
D0012,T0284,0,10000.0,4.999995657076895
D0012,T0285,0,10000.0,4.999995657076895
D0012,T0286,0,10000.0,4.999995657076895
D0012,T0287,0,10000.0,4.999995657076895
D0012,T0288,0,10000.0,4.999995657076895
D0012,T0289,0,10000.0,4.999995657076895
D0012,T0290,0,10000.0,4.999995657076895
D0012,T0291,0,10000.0,4.999995657076895
D0012,T0292,0,10000.0,4.999995657076895
D0012,T0293,0,10000.0,4.999995657076895
D0012,T0294,0,10000.0,4.999995657076895
D0012,T0295,0,10000.0,4.999995657076895
D0012,T0296,0,10000.0,4.999995657076895
D0012,T0297,0,1100.0,5.958567835319735
D0012,T0298,0,240.0,6.619607839942972
D0012,T0299,0,10000.0,4.999995657076895
D0012,T0300,0,10000.0,4.999995657076895
D0012,T0301,0,10000.0,4.999995657076895
D0012,T0302,0,10000.0,4.999995657076895
D0012,T0303,0,10000.0,4.999995657076895
D0012,T0304,0,10000.0,4.999995657076895
D0012,T0305,0,10000.0,4.999995657076895
D0012,T0306,0,10000.0,4.999995657076895
D0012,T0307,0,10000.0,4.999995657076895
D0012,T0308,0,10000.0,4.999995657076895
D0012,T0309,0,10000.0,4.999995657076895
D0012,T0310,0,10000.0,4.999995657076895
D0012,T0311,0,10000.0,4.999995657076895
D0012,T0312,0,10000.0,4.999995657076895
D0012,T0313,0,10000.0,4.999995657076895
D0012,T0314,0,10000.0,4.999995657076895
D0012,T0315,0,10000.0,4.999995657076895
D0012,T0316,0,10000.0,4.999995657076895
D0012,T0317,0,10000.0,4.999995657076895
D0012,T0318,0,10000.0,4.999995657076895
D0012,T0319,0,10000.0,4.999995657076895
D0012,T0320,0,10000.0,4.999995657076895
D0012,T0321,0,10000.0,4.999995657076895
D0012,T0322,0,10000.0,4.999995657076895
D0012,T0323,0,10000.0,4.999995657076895
D0012,T0324,0,10000.0,4.999995657076895
D0012,T0325,0,10000.0,4.999995657076895
D0012,T0326,0,10000.0,4.999995657076895
D0012,T0327,0,10000.0,4.999995657076895
D0012,T0328,0,10000.0,4.999995657076895
D0012,T0329,0,10000.0,4.999995657076895
D0012,T0330,0,10000.0,4.999995657076895
D0012,T0331,0,10000.0,4.999995657076895
D0012,T0332,0,10000.0,4.999995657076895
D0012,T0333,0,10000.0,4.999995657076895
D0012,T0334,0,10000.0,4.999995657076895
D0012,T0335,0,10000.0,4.999995657076895
D0012,T0336,0,10000.0,4.999995657076895
D0012,T0337,0,10000.0,4.999995657076895
D0012,T0338,0,10000.0,4.999995657076895
D0012,T0339,0,10000.0,4.999995657076895
D0012,T0340,0,10000.0,4.999995657076895
D0012,T0341,0,10000.0,4.999995657076895
D0012,T0342,0,10000.0,4.999995657076895
D0012,T0343,0,10000.0,4.999995657076895
D0012,T0344,0,10000.0,4.999995657076895
D0012,T0345,0,10000.0,4.999995657076895
D0012,T0346,0,10000.0,4.999995657076895
D0012,T0347,0,10000.0,4.999995657076895
D0012,T0348,0,10000.0,4.999995657076895
D0012,T0349,0,950.0,6.022230681908425
D0012,T0350,0,10000.0,4.999995657076895
D0012,T0351,0,10000.0,4.999995657076895
D0012,T0352,0,10000.0,4.999995657076895
D0012,T0353,0,10000.0,4.999995657076895
D0012,T0354,0,390.0,6.408824049688208
D0012,T0355,0,150.0,6.823619307756729
D0012,T0356,0,72.0,7.142064735280571
D0012,T0357,0,320.0,6.494714325855868
D0012,T0358,0,89.0,7.050122295963125
D0012,T0359,0,10000.0,4.999995657076895
D0012,T0360,0,10000.0,4.999995657076895
D0012,T0361,0,10000.0,4.999995657076895
D0012,T0362,0,5400.0,5.267598197761092
D0012,T0363,0,950.0,6.022230681908425
D0012,T0364,0,10000.0,4.999995657076895
D0012,T0365,0,10000.0,4.999995657076895
D0012,T0366,0,10000.0,4.999995657076895
D0012,T0367,0,10000.0,4.999995657076895
D0012,T0368,0,10000.0,4.999995657076895
D0012,T0369,0,10000.0,4.999995657076895
D0012,T0370,0,10000.0,4.999995657076895
D0012,T0371,0,10000.0,4.999995657076895
D0012,T0372,0,10000.0,4.999995657076895
D0012,T0373,0,10000.0,4.999995657076895
D0012,T0374,0,10000.0,4.999995657076895
D0012,T0375,0,10000.0,4.999995657076895
D0012,T0376,0,10000.0,4.999995657076895
D0012,T0377,0,10000.0,4.999995657076895
D0012,T0378,0,10000.0,4.999995657076895
D0012,T0379,0,10000.0,4.999995657076895
D0012,T0380,0,10000.0,4.999995657076895
D0012,T0381,0,10000.0,4.999995657076895
D0012,T0382,0,10000.0,4.999995657076895
D0012,T0383,0,10000.0,4.999995657076895
D0012,T0384,0,10000.0,4.999995657076895
D0012,T0385,0,10000.0,4.999995657076895
D0012,T0386,0,510.0,6.292344676468813
D0012,T0387,0,10000.0,4.999995657076895
D0012,T0388,0,10000.0,4.999995657076895
D0012,T0389,0,1100.0,5.958567835319735
D0012,T0390,0,10000.0,4.999995657076895
D0012,T0391,0,10000.0,4.999995657076895
D0012,T0392,0,10000.0,4.999995657076895
D0012,T0393,0,10000.0,4.999995657076895
D0012,T0394,0,10000.0,4.999995657076895
D0012,T0395,0,10000.0,4.999995657076895
D0012,T0396,0,10000.0,4.999995657076895
D0012,T0397,0,8300.0,5.080916675191809
D0012,T0398,0,10000.0,4.999995657076895
D0012,T0399,0,4400.0,5.3565374532968395
D0012,T0400,0,490.0,6.3097152974873705
D0012,T0401,0,3900.0,5.408924257360318
D0012,T0402,0,140.0,6.853561864714226
D0012,T0403,0,720.0,6.142607189079099
D0012,T0404,0,10000.0,4.999995657076895
D0012,T0405,0,10000.0,4.999995657076895
D0012,T0406,0,10000.0,4.999995657076895
D0012,T0407,0,10000.0,4.999995657076895
D0012,T0408,0,10000.0,4.999995657076895
D0012,T0409,0,150.0,6.823619307756729
D0012,T0410,0,1300.0,5.886023241710154
D0012,T0411,0,10000.0,4.999995657076895
D0012,T0412,0,10000.0,4.999995657076895
D0012,T0413,0,1500.0,5.8238797889439144
D0012,T0414,0,6400.0,5.193813240217847
D0012,T0415,0,10000.0,4.999995657076895
D0012,T0416,0,5900.0,5.229140627496814
D0012,T0417,0,10000.0,4.999995657076895
D0012,T0418,0,10000.0,4.999995657076895
D0012,T0419,0,10000.0,4.999995657076895
D0012,T0420,0,10000.0,4.999995657076895
D0012,T0421,0,10000.0,4.999995657076895
D0012,T0422,0,10000.0,4.999995657076895
D0012,T0423,0,10000.0,4.999995657076895
D0012,T0424,0,410.0,6.387110230712516
D0012,T0425,0,10000.0,4.999995657076895
D0012,T0426,0,10000.0,4.999995657076895
D0012,T0427,0,10000.0,4.999995657076895
D0012,T0428,0,10000.0,4.999995657076895
D0012,T0429,0,10000.0,4.999995657076895
D0012,T0430,0,1300.0,5.886023241710154
D0012,T0431,0,10000.0,4.999995657076895
D0012,T0432,0,10000.0,4.999995657076895
D0012,T0433,0,10000.0,4.999995657076895
D0012,T0434,0,10000.0,4.999995657076895
D0012,T0435,0,10000.0,4.999995657076895
D0012,T0436,0,10000.0,4.999995657076895
D0012,T0437,0,940.0,6.026825947317028
D0012,T0438,0,6800.0,5.167484700657167
D0012,T0439,0,54.0,7.266802734893431
D0012,T0440,0,63.0,7.199970640755866
D0012,T0441,0,10000.0,4.999995657076895
D0013,T0000,0,10000.0,4.999995657076895
D0013,T0001,0,10000.0,4.999995657076895
D0013,T0002,0,10000.0,4.999995657076895
D0013,T0003,0,10000.0,4.999995657076895
D0013,T0004,0,10000.0,4.999995657076895
D0013,T0005,0,10000.0,4.999995657076895
D0013,T0006,0,10000.0,4.999995657076895
D0013,T0007,0,10000.0,4.999995657076895
D0013,T0008,0,10000.0,4.999995657076895
D0013,T0009,0,10000.0,4.999995657076895
D0013,T0010,0,10000.0,4.999995657076895
D0013,T0011,0,10000.0,4.999995657076895
D0013,T0012,0,10000.0,4.999995657076895
D0013,T0013,0,10000.0,4.999995657076895
D0013,T0014,0,10000.0,4.999995657076895
D0013,T0015,0,10000.0,4.999995657076895
D0013,T0016,0,10000.0,4.999995657076895
D0013,T0017,0,10000.0,4.999995657076895
D0013,T0018,0,10000.0,4.999995657076895
D0013,T0019,0,10000.0,4.999995657076895
D0013,T0020,0,10000.0,4.999995657076895
D0013,T0021,0,10000.0,4.999995657076895
D0013,T0022,0,10000.0,4.999995657076895
D0013,T0023,0,10000.0,4.999995657076895
D0013,T0024,0,10000.0,4.999995657076895
D0013,T0025,0,10000.0,4.999995657076895
D0013,T0026,0,10000.0,4.999995657076895
D0013,T0027,0,10000.0,4.999995657076895
D0013,T0028,0,10000.0,4.999995657076895
D0013,T0029,0,10000.0,4.999995657076895
D0013,T0030,0,10000.0,4.999995657076895
D0013,T0031,0,10000.0,4.999995657076895
D0013,T0032,0,10000.0,4.999995657076895
D0013,T0033,0,10000.0,4.999995657076895
D0013,T0034,0,10000.0,4.999995657076895
D0013,T0035,0,10000.0,4.999995657076895
D0013,T0036,0,1800.0,5.74470336809566
D0013,T0037,0,10000.0,4.999995657076895
D0013,T0038,0,10000.0,4.999995657076895
D0013,T0039,0,10000.0,4.999995657076895
D0013,T0040,0,10000.0,4.999995657076895
D0013,T0041,0,10000.0,4.999995657076895
D0013,T0042,0,10000.0,4.999995657076895
D0013,T0043,0,10000.0,4.999995657076895
D0013,T0044,0,10000.0,4.999995657076895
D0013,T0045,0,10000.0,4.999995657076895
D0013,T0046,0,10000.0,4.999995657076895
D0013,T0047,0,10000.0,4.999995657076895
D0013,T0048,0,10000.0,4.999995657076895
D0013,T0049,0,10000.0,4.999995657076895
D0013,T0050,0,10000.0,4.999995657076895
D0013,T0051,0,10000.0,4.999995657076895
D0013,T0052,0,10000.0,4.999995657076895
D0013,T0053,0,3400.0,5.46850830977847
D0013,T0054,0,10000.0,4.999995657076895
D0013,T0055,0,10000.0,4.999995657076895
D0013,T0056,0,10000.0,4.999995657076895
D0013,T0057,0,10000.0,4.999995657076895
D0013,T0058,0,10000.0,4.999995657076895
D0013,T0059,0,10000.0,4.999995657076895
D0013,T0060,0,10000.0,4.999995657076895
D0013,T0061,0,10000.0,4.999995657076895
D0013,T0062,0,10000.0,4.999995657076895
D0013,T0063,0,10000.0,4.999995657076895
D0013,T0064,0,10000.0,4.999995657076895
D0013,T0065,0,10000.0,4.999995657076895
D0013,T0066,0,10000.0,4.999995657076895
D0013,T0067,0,10000.0,4.999995657076895
D0013,T0068,0,10000.0,4.999995657076895
D0013,T0069,0,10000.0,4.999995657076895
D0013,T0070,0,10000.0,4.999995657076895
D0013,T0071,0,10000.0,4.999995657076895
D0013,T0072,0,10000.0,4.999995657076895
D0013,T0073,0,10000.0,4.999995657076895
D0013,T0074,0,10000.0,4.999995657076895
D0013,T0075,0,10000.0,4.999995657076895
D0013,T0076,0,10000.0,4.999995657076895
D0013,T0077,0,10000.0,4.999995657076895
D0013,T0078,0,10000.0,4.999995657076895
D0013,T0079,0,10000.0,4.999995657076895
D0013,T0080,0,10000.0,4.999995657076895
D0013,T0081,0,10000.0,4.999995657076895
D0013,T0082,0,10000.0,4.999995657076895
D0013,T0083,0,10000.0,4.999995657076895
D0013,T0084,0,10000.0,4.999995657076895
D0013,T0085,0,10000.0,4.999995657076895
D0013,T0086,0,10000.0,4.999995657076895
D0013,T0087,0,10000.0,4.999995657076895
D0013,T0088,0,10000.0,4.999995657076895
D0013,T0089,0,10000.0,4.999995657076895
D0013,T0090,0,10000.0,4.999995657076895
D0013,T0091,0,10000.0,4.999995657076895
D0013,T0092,0,10000.0,4.999995657076895
D0013,T0093,0,10000.0,4.999995657076895
D0013,T0094,0,10000.0,4.999995657076895
D0013,T0095,0,10000.0,4.999995657076895
D0013,T0096,0,10000.0,4.999995657076895
D0013,T0097,0,10000.0,4.999995657076895
D0013,T0098,0,10000.0,4.999995657076895
D0013,T0099,0,10000.0,4.999995657076895
D0013,T0100,0,10000.0,4.999995657076895
D0013,T0101,0,10000.0,4.999995657076895
D0013,T0102,0,10000.0,4.999995657076895
D0013,T0103,0,10000.0,4.999995657076895
D0013,T0104,0,10000.0,4.999995657076895
D0013,T0105,0,10000.0,4.999995657076895
D0013,T0106,0,10000.0,4.999995657076895
D0013,T0107,0,10000.0,4.999995657076895
D0013,T0108,0,10000.0,4.999995657076895
D0013,T0109,0,10000.0,4.999995657076895
D0013,T0110,0,10000.0,4.999995657076895
D0013,T0111,0,10000.0,4.999995657076895
D0013,T0112,0,10000.0,4.999995657076895
D0013,T0113,0,10000.0,4.999995657076895
D0013,T0114,0,10000.0,4.999995657076895
D0013,T0115,0,10000.0,4.999995657076895
D0013,T0116,0,10000.0,4.999995657076895
D0013,T0117,0,10000.0,4.999995657076895
D0013,T0118,0,10000.0,4.999995657076895
D0013,T0119,0,10000.0,4.999995657076895
D0013,T0120,0,10000.0,4.999995657076895
D0013,T0121,0,10000.0,4.999995657076895
D0013,T0122,0,10000.0,4.999995657076895
D0013,T0123,0,10000.0,4.999995657076895
D0013,T0124,0,10000.0,4.999995657076895
D0013,T0125,0,10000.0,4.999995657076895
D0013,T0126,0,10000.0,4.999995657076895
D0013,T0127,0,10000.0,4.999995657076895
D0013,T0128,0,10000.0,4.999995657076895
D0013,T0129,0,10000.0,4.999995657076895
D0013,T0130,0,10000.0,4.999995657076895
D0013,T0131,0,10000.0,4.999995657076895
D0013,T0132,0,10000.0,4.999995657076895
D0013,T0133,0,10000.0,4.999995657076895
D0013,T0134,0,10000.0,4.999995657076895
D0013,T0135,0,10000.0,4.999995657076895
D0013,T0136,0,10000.0,4.999995657076895
D0013,T0137,0,10000.0,4.999995657076895
D0013,T0138,0,10000.0,4.999995657076895
D0013,T0139,0,10000.0,4.999995657076895
D0013,T0140,0,10000.0,4.999995657076895
D0013,T0141,0,10000.0,4.999995657076895
D0013,T0142,0,10000.0,4.999995657076895
D0013,T0143,0,10000.0,4.999995657076895
D0013,T0144,0,10000.0,4.999995657076895
D0013,T0145,0,10000.0,4.999995657076895
D0013,T0146,0,10000.0,4.999995657076895
D0013,T0147,0,10000.0,4.999995657076895
D0013,T0148,0,10000.0,4.999995657076895
D0013,T0149,0,10000.0,4.999995657076895
D0013,T0150,0,10000.0,4.999995657076895
D0013,T0151,0,10000.0,4.999995657076895
D0013,T0152,0,10000.0,4.999995657076895
D0013,T0153,0,10000.0,4.999995657076895
D0013,T0154,0,10000.0,4.999995657076895
D0013,T0155,0,10000.0,4.999995657076895
D0013,T0156,0,10000.0,4.999995657076895
D0013,T0157,0,10000.0,4.999995657076895
D0013,T0158,0,10000.0,4.999995657076895
D0013,T0159,0,10000.0,4.999995657076895
D0013,T0160,0,10000.0,4.999995657076895
D0013,T0161,0,10000.0,4.999995657076895
D0013,T0162,0,10000.0,4.999995657076895
D0013,T0163,0,10000.0,4.999995657076895
D0013,T0164,0,10000.0,4.999995657076895
D0013,T0165,0,10000.0,4.999995657076895
D0013,T0166,0,10000.0,4.999995657076895
D0013,T0167,0,10000.0,4.999995657076895
D0013,T0168,0,10000.0,4.999995657076895
D0013,T0169,0,10000.0,4.999995657076895
D0013,T0170,0,10000.0,4.999995657076895
D0013,T0171,0,10000.0,4.999995657076895
D0013,T0172,0,10000.0,4.999995657076895
D0013,T0173,0,10000.0,4.999995657076895
D0013,T0174,0,10000.0,4.999995657076895
D0013,T0175,0,10000.0,4.999995657076895
D0013,T0176,0,10000.0,4.999995657076895
D0013,T0177,0,10000.0,4.999995657076895
D0013,T0178,0,10000.0,4.999995657076895
D0013,T0179,0,10000.0,4.999995657076895
D0013,T0180,0,10000.0,4.999995657076895
D0013,T0181,0,10000.0,4.999995657076895
D0013,T0182,0,10000.0,4.999995657076895
D0013,T0183,0,10000.0,4.999995657076895
D0013,T0184,0,10000.0,4.999995657076895
D0013,T0185,0,10000.0,4.999995657076895
D0013,T0186,0,10000.0,4.999995657076895
D0013,T0187,0,10000.0,4.999995657076895
D0013,T0188,0,10000.0,4.999995657076895
D0013,T0189,0,10000.0,4.999995657076895
D0013,T0190,0,10000.0,4.999995657076895
D0013,T0191,0,10000.0,4.999995657076895
D0013,T0192,0,10000.0,4.999995657076895
D0013,T0193,0,10000.0,4.999995657076895
D0013,T0194,0,10000.0,4.999995657076895
D0013,T0195,0,10000.0,4.999995657076895
D0013,T0196,0,10000.0,4.999995657076895
D0013,T0197,0,10000.0,4.999995657076895
D0013,T0198,0,10000.0,4.999995657076895
D0013,T0199,0,10000.0,4.999995657076895
D0013,T0200,0,10000.0,4.999995657076895
D0013,T0201,0,10000.0,4.999995657076895
D0013,T0202,0,10000.0,4.999995657076895
D0013,T0203,0,10000.0,4.999995657076895
D0013,T0204,0,10000.0,4.999995657076895
D0013,T0205,0,10000.0,4.999995657076895
D0013,T0206,0,10000.0,4.999995657076895
D0013,T0207,0,10000.0,4.999995657076895
D0013,T0208,0,10000.0,4.999995657076895
D0013,T0209,0,10000.0,4.999995657076895
D0013,T0210,0,10000.0,4.999995657076895
D0013,T0211,0,10000.0,4.999995657076895
D0013,T0212,0,10000.0,4.999995657076895
D0013,T0213,0,10000.0,4.999995657076895
D0013,T0214,0,10000.0,4.999995657076895
D0013,T0215,0,10000.0,4.999995657076895
D0013,T0216,0,10000.0,4.999995657076895
D0013,T0217,0,10000.0,4.999995657076895
D0013,T0218,0,10000.0,4.999995657076895
D0013,T0219,0,10000.0,4.999995657076895
D0013,T0220,0,10000.0,4.999995657076895
D0013,T0221,0,10000.0,4.999995657076895
D0013,T0222,0,10000.0,4.999995657076895
D0013,T0223,0,10000.0,4.999995657076895
D0013,T0224,0,10000.0,4.999995657076895
D0013,T0225,0,10000.0,4.999995657076895
D0013,T0226,0,10000.0,4.999995657076895
D0013,T0227,0,10000.0,4.999995657076895
D0013,T0228,0,10000.0,4.999995657076895
D0013,T0229,0,10000.0,4.999995657076895
D0013,T0230,0,10000.0,4.999995657076895
D0013,T0231,0,10000.0,4.999995657076895
D0013,T0232,0,10000.0,4.999995657076895
D0013,T0233,0,10000.0,4.999995657076895
D0013,T0234,0,10000.0,4.999995657076895
D0013,T0235,0,10000.0,4.999995657076895
D0013,T0236,0,10000.0,4.999995657076895
D0013,T0237,0,120.0,6.920456992597094
D0013,T0238,0,370.0,6.431680914904888
D0013,T0239,0,10000.0,4.999995657076895
D0013,T0240,0,10000.0,4.999995657076895
D0013,T0241,0,10000.0,4.999995657076895
D0013,T0242,0,10000.0,4.999995657076895
D0013,T0243,0,10000.0,4.999995657076895
D0013,T0244,0,10000.0,4.999995657076895
D0013,T0245,0,10000.0,4.999995657076895
D0013,T0246,0,10000.0,4.999995657076895
D0013,T0247,0,10000.0,4.999995657076895
D0013,T0248,0,10000.0,4.999995657076895
D0013,T0249,0,10000.0,4.999995657076895
D0013,T0250,0,10000.0,4.999995657076895
D0013,T0251,0,10000.0,4.999995657076895
D0013,T0252,0,10000.0,4.999995657076895
D0013,T0253,0,10000.0,4.999995657076895
D0013,T0254,0,10000.0,4.999995657076895
D0013,T0255,0,10000.0,4.999995657076895
D0013,T0256,0,10000.0,4.999995657076895
D0013,T0257,0,10000.0,4.999995657076895
D0013,T0258,0,10000.0,4.999995657076895
D0013,T0259,0,10000.0,4.999995657076895
D0013,T0260,0,10000.0,4.999995657076895
D0013,T0261,0,10000.0,4.999995657076895
D0013,T0262,0,10000.0,4.999995657076895
D0013,T0263,0,10000.0,4.999995657076895
D0013,T0264,0,10000.0,4.999995657076895
D0013,T0265,0,10000.0,4.999995657076895
D0013,T0266,0,10000.0,4.999995657076895
D0013,T0267,0,10000.0,4.999995657076895
D0013,T0268,0,10000.0,4.999995657076895
D0013,T0269,0,10000.0,4.999995657076895
D0013,T0270,0,10000.0,4.999995657076895
D0013,T0271,0,10000.0,4.999995657076895
D0013,T0272,0,10000.0,4.999995657076895
D0013,T0273,0,10000.0,4.999995657076895
D0013,T0274,0,10000.0,4.999995657076895
D0013,T0275,0,10000.0,4.999995657076895
D0013,T0276,0,10000.0,4.999995657076895
D0013,T0277,0,10000.0,4.999995657076895
D0013,T0278,0,10000.0,4.999995657076895
D0013,T0279,0,10000.0,4.999995657076895
D0013,T0280,0,10000.0,4.999995657076895
D0013,T0281,0,10000.0,4.999995657076895
D0013,T0282,0,10000.0,4.999995657076895
D0013,T0283,0,10000.0,4.999995657076895
D0013,T0284,0,10000.0,4.999995657076895
D0013,T0285,0,10000.0,4.999995657076895
D0013,T0286,0,10000.0,4.999995657076895
D0013,T0287,0,10000.0,4.999995657076895
D0013,T0288,0,10000.0,4.999995657076895
D0013,T0289,0,10000.0,4.999995657076895
D0013,T0290,0,10000.0,4.999995657076895
D0013,T0291,0,10000.0,4.999995657076895
D0013,T0292,0,10000.0,4.999995657076895
D0013,T0293,0,10000.0,4.999995657076895
D0013,T0294,0,10000.0,4.999995657076895
D0013,T0295,0,10000.0,4.999995657076895
D0013,T0296,0,10000.0,4.999995657076895
D0013,T0297,0,10000.0,4.999995657076895
D0013,T0298,0,3100.0,5.508624296892266
D0013,T0299,0,10000.0,4.999995657076895
D0013,T0300,0,10000.0,4.999995657076895
D0013,T0301,0,10000.0,4.999995657076895
D0013,T0302,0,10000.0,4.999995657076895
D0013,T0303,0,10000.0,4.999995657076895
D0013,T0304,0,10000.0,4.999995657076895
D0013,T0305,0,10000.0,4.999995657076895
D0013,T0306,0,10000.0,4.999995657076895
D0013,T0307,0,10000.0,4.999995657076895
D0013,T0308,0,10000.0,4.999995657076895
D0013,T0309,0,10000.0,4.999995657076895
D0013,T0310,0,10000.0,4.999995657076895
D0013,T0311,0,10000.0,4.999995657076895
D0013,T0312,0,10000.0,4.999995657076895
D0013,T0313,0,10000.0,4.999995657076895
D0013,T0314,0,10000.0,4.999995657076895
D0013,T0315,0,10000.0,4.999995657076895
D0013,T0316,0,10000.0,4.999995657076895
D0013,T0317,0,10000.0,4.999995657076895
D0013,T0318,0,10000.0,4.999995657076895
D0013,T0319,0,10000.0,4.999995657076895
D0013,T0320,0,10000.0,4.999995657076895
D0013,T0321,0,10000.0,4.999995657076895
D0013,T0322,0,10000.0,4.999995657076895
D0013,T0323,0,10000.0,4.999995657076895
D0013,T0324,0,10000.0,4.999995657076895
D0013,T0325,0,10000.0,4.999995657076895
D0013,T0326,0,10000.0,4.999995657076895
D0013,T0327,0,10000.0,4.999995657076895
D0013,T0328,0,10000.0,4.999995657076895
D0013,T0329,0,10000.0,4.999995657076895
D0013,T0330,0,10000.0,4.999995657076895
D0013,T0331,0,10000.0,4.999995657076895
D0013,T0332,0,10000.0,4.999995657076895
D0013,T0333,0,10000.0,4.999995657076895
D0013,T0334,0,10000.0,4.999995657076895
D0013,T0335,0,10000.0,4.999995657076895
D0013,T0336,0,10000.0,4.999995657076895
D0013,T0337,0,10000.0,4.999995657076895
D0013,T0338,0,10000.0,4.999995657076895
D0013,T0339,0,10000.0,4.999995657076895
D0013,T0340,0,10000.0,4.999995657076895
D0013,T0341,0,10000.0,4.999995657076895
D0013,T0342,0,10000.0,4.999995657076895
D0013,T0343,0,10000.0,4.999995657076895
D0013,T0344,0,10000.0,4.999995657076895
D0013,T0345,0,10000.0,4.999995657076895
D0013,T0346,0,10000.0,4.999995657076895
D0013,T0347,0,10000.0,4.999995657076895
D0013,T0348,0,10000.0,4.999995657076895
D0013,T0349,0,10000.0,4.999995657076895
D0013,T0350,0,10000.0,4.999995657076895
D0013,T0351,0,10000.0,4.999995657076895
D0013,T0352,0,10000.0,4.999995657076895
D0013,T0353,0,10000.0,4.999995657076895
D0013,T0354,0,10000.0,4.999995657076895
D0013,T0355,0,10000.0,4.999995657076895
D0013,T0356,0,10000.0,4.999995657076895
D0013,T0357,0,10000.0,4.999995657076895
D0013,T0358,0,10000.0,4.999995657076895
D0013,T0359,0,10000.0,4.999995657076895
D0013,T0360,0,10000.0,4.999995657076895
D0013,T0361,0,10000.0,4.999995657076895
D0013,T0362,0,10000.0,4.999995657076895
D0013,T0363,0,10000.0,4.999995657076895
D0013,T0364,0,10000.0,4.999995657076895
